year,suburbName,postcode,businessName,industryCode,industryName,x-coordinate,y-coordinate
2017,Carlton,3053,Cafe Sua Da,4511,Cafes and Restaurants,144.9655339,-37.79670704
2017,Carlton,3053,Nora,4511,Cafes and Restaurants,144.9693917,-37.79713752
2006,Carlton,3053,Nicholsons Restaurant and Wine Den,4511,Cafes and Restaurants,144.9748067,-37.79638849
2006,Carlton,3053,St Ann's On Rathdowne Street,4511,Cafes and Restaurants,144.9703208,-37.79692164
2011,Carlton,3053,Changing Hot Pot,4511,Cafes and Restaurants,144.9585194,-37.80307841
2006,Carlton,3053,Cobbs On Rathdowne,4511,Cafes and Restaurants,144.9685944,-37.80578725
2011,Carlton,3053,Toothpicks Cafe,4511,Cafes and Restaurants,144.9648536,-37.79944075
2006,Carlton,3053,Red Capsicum,4511,Cafes and Restaurants,144.9600381,-37.8044181
2006,Carlton,3053,Carlton Espresso,4511,Cafes and Restaurants,144.9674735,-37.79932164
2006,Carlton,3053,Copperwood,4511,Cafes and Restaurants,144.9676,-37.79962339
2006,Carlton,3053,Dimattina's Restaurant Bar,4511,Cafes and Restaurants,144.9674164,-37.79978612
2006,Carlton,3053,Cafe Trevi,4511,Cafes and Restaurants,144.9673485,-37.80004498
2006,Carlton,3053,Viva Zapatas,4511,Cafes and Restaurants,144.9673338,-37.80013942
2006,Carlton,3053,Alpino Restaurant,4511,Cafes and Restaurants,144.9671843,-37.80103476
2006,Carlton,3053,Gurkhas,4511,Cafes and Restaurants,144.9671684,-37.80113981
2006,Carlton,3053,Il Gusto,4511,Cafes and Restaurants,144.9671605,-37.80118693
2006,Carlton,3053,Bellisimo Gelateria,4511,Cafes and Restaurants,144.9671514,-37.80123703
2006,Carlton,3053,Villa Romana,4511,Cafes and Restaurants,144.9673242,-37.80137656
2006,Carlton,3053,Il Primo,4511,Cafes and Restaurants,144.9672606,-37.80151178
2006,Carlton,3053,Piccolo Mondo,4511,Cafes and Restaurants,144.9672464,-37.80158026
2006,Carlton,3053,Spaghettata Restaurant,4511,Cafes and Restaurants,144.9672365,-37.80162591
2006,Carlton,3053,Via Veneto,4511,Cafes and Restaurants,144.9672291,-37.80169334
2006,Carlton,3053,Sale E Pepe,4511,Cafes and Restaurants,144.9672175,-37.80175883
2006,Carlton,3053,Poppy's Thai Restaurant,4511,Cafes and Restaurants,144.9672092,-37.80180395
2006,Carlton,3053,Little Lygon Bar & Grill,4511,Cafes and Restaurants,144.9671892,-37.80191702
2006,Carlton,3053,Lemongrass,4511,Cafes and Restaurants,144.96678,-37.80305855
2006,Carlton,3053,Santino's Terrace ,4511,Cafes and Restaurants,144.9668138,-37.803305
2006,Carlton,3053,Sabatini's Function Room,4511,Cafes and Restaurants,144.9667699,-37.80344164
2006,Carlton,3053,Pasta Rustica Ristorante,4511,Cafes and Restaurants,144.966737,-37.80366897
2006,Carlton,3053,La Notte Cafe,4511,Cafes and Restaurants,144.9667231,-37.803783
2006,Carlton,3053,La Spaghetteria Ristorante/Arabian Night,4511,Cafes and Restaurants,144.966693,-37.80395783
2006,Carlton,3053,Balzari,4511,Cafes and Restaurants,144.9666832,-37.80403393
2006,Carlton,3053,Balti Indian Cafe,4511,Cafes and Restaurants,144.9666993,-37.80443778
2006,Carlton,3053,Boba Pearl Bubble Tea Restaurant,4511,Cafes and Restaurants,144.9666993,-37.80443778
2006,Carlton,3053,Lygon Charcoal Grill & Steakhouse,4511,Cafes and Restaurants,144.9666993,-37.80443778
2006,Carlton,3053,The Original Baked Potato Cafe,4511,Cafes and Restaurants,144.9666993,-37.80443778
2006,Carlton,3053,Ying Thai 2,4511,Cafes and Restaurants,144.9666993,-37.80443778
2006,Carlton,3053,Cafe Six Two,4511,Cafes and Restaurants,144.9664413,-37.80566982
2006,Carlton,3053,Marceiihadid,4511,Cafes and Restaurants,144.9627288,-37.8013409
2006,Carlton,3053,Kebab Factory,4511,Cafes and Restaurants,144.9659498,-37.80467681
2006,Carlton,3053,Ipoh Jaya,4511,Cafes and Restaurants,144.9659498,-37.80467681
2006,Carlton,3053,Toto's Pizza,4511,Cafes and Restaurants,144.9659744,-37.80449163
2006,Carlton,3053,Flamin' Bull,4511,Cafes and Restaurants,144.9660241,-37.80415049
2006,Carlton,3053,Mercadante Pizza,4511,Cafes and Restaurants,144.9660342,-37.80408996
2006,Carlton,3053,Jive Bar & Restaurant,4511,Cafes and Restaurants,144.9660657,-37.80397184
2006,Carlton,3053,Nick's Souvlaki Bar,4511,Cafes and Restaurants,144.966075,-37.80391066
2006,Carlton,3053,Universal Pizza,4511,Cafes and Restaurants,144.9660865,-37.80384773
2006,Carlton,3053,Little Pasta House,4511,Cafes and Restaurants,144.9660984,-37.80378355
2006,Carlton,3053,Kammon,4511,Cafes and Restaurants,144.966446,-37.80178513
2006,Carlton,3053,Stuzzichino,4511,Cafes and Restaurants,144.9664569,-37.80171819
2006,Carlton,3053,Locusta,4511,Cafes and Restaurants,144.9664692,-37.80165695
2006,Carlton,3053,Tica-Tera's Pizza Restaurant,4511,Cafes and Restaurants,144.9664763,-37.80160598
2006,Carlton,3053,Cafe Notturno,4511,Cafes and Restaurants,144.9664967,-37.80144374
2006,Carlton,3053,Pasta Veloce,4511,Cafes and Restaurants,144.9664967,-37.80144374
2006,Carlton,3053,Newland Pty Ltd,4511,Cafes and Restaurants,144.966488,-37.8011904
2006,Carlton,3053,Nyonya Restaurant,4511,Cafes and Restaurants,144.9664967,-37.80114228
2006,Carlton,3053,Borsari Ristorante,4511,Cafes and Restaurants,144.9666725,-37.80089707
2006,Carlton,3053,Toki Japanese Restaurant,4511,Cafes and Restaurants,144.9665902,-37.80049164
2006,Carlton,3053,Il Cantuccio Restaurant,4511,Cafes and Restaurants,144.9666464,-37.80043187
2006,Carlton,3053,Il Gambero Restaurant,4511,Cafes and Restaurants,144.9667017,-37.80027987
2006,Carlton,3053,Pappa Gino's Pizza Restaurant,4511,Cafes and Restaurants,144.9667173,-37.80018973
2006,Carlton,3053,Cafe Corretto,4511,Cafes and Restaurants,144.966741,-37.80004558
2006,Carlton,3053,Inkari,4511,Cafes and Restaurants,144.96677,-37.79986755
2006,Carlton,3053,Starbucks Coffee Company,4511,Cafes and Restaurants,144.9668098,-37.79964112
2006,Carlton,3053,University Cafe,4511,Cafes and Restaurants,144.9668382,-37.79947744
2006,Carlton,3053,Lygon Food Store,4511,Cafes and Restaurants,144.966868,-37.79929755
2006,Carlton,3053,Lygon Street Cafe,4511,Cafes and Restaurants,144.9669104,-37.79905377
2006,Carlton,3053,Draculas,4511,Cafes and Restaurants,144.964176,-37.80649729
2006,Carlton,3053,Mark's Place,4511,Cafes and Restaurants,144.9642366,-37.80062759
2006,Carlton,3053,Mai Vy Vietnamese Restaurant,4511,Cafes and Restaurants,144.971168,-37.79527787
2006,Carlton,3053,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,144.9711594,-37.79532263
2006,Carlton,3053,"La Contadina Cafe, Restaurant & Bar",4511,Cafes and Restaurants,144.9711498,-37.7953809
2006,Carlton,3053,Moretons Brasserie,4511,Cafes and Restaurants,144.9711405,-37.79543508
2006,Carlton,3053,Blue Truffle Cafe,4511,Cafes and Restaurants,144.9711231,-37.79553609
2006,Carlton,3053,Carlton Chinese Noodle Cafe,4511,Cafes and Restaurants,144.9710741,-37.79585696
2006,Carlton,3053,Paris Go Bistro,4511,Cafes and Restaurants,144.9708841,-37.79695652
2006,Carlton,3053,Tiamo Coffee,4511,Cafes and Restaurants,144.9670898,-37.79822136
2006,Carlton,3053,Tiamo 2,4511,Cafes and Restaurants,144.9670792,-37.79817948
2006,Carlton,3053,Cafe Trilussa,4511,Cafes and Restaurants,144.9671258,-37.79777439
2006,Carlton,3053,Browns Bakery,4511,Cafes and Restaurants,144.9671482,-37.7976433
2006,Carlton,3053,Intersection Cafe,4511,Cafes and Restaurants,144.9672287,-37.79734681
2006,Carlton,3053,Trotters Restaurant,4511,Cafes and Restaurants,144.9677565,-37.79763393
2006,Carlton,3053,Diep Hang Milkbar,4110,Supermarket and Grocery Stores,144.9690954,-37.79465838
2011,Carlton,3053,Il Vicolo,4511,Cafes and Restaurants,144.96788,-37.80059699
2006,Carlton,3053,Lavish Modern Cuisine,4511,Cafes and Restaurants,144.9684438,-37.7989855
2006,Carlton,3053,Masani's Restaurant,4511,Cafes and Restaurants,144.968492,-37.79837995
2006,Carlton,3053,Il Vicolo,4511,Cafes and Restaurants,144.96788,-37.80059699
2006,Carlton,3053,La Cacciatora Restaurant,4511,Cafes and Restaurants,144.9685975,-37.80116198
2006,Carlton,3053,Roy's Cafe,4511,Cafes and Restaurants,144.9656241,-37.80080042
2006,Carlton,3053,Animal Orchestra,4511,Cafes and Restaurants,144.9634206,-37.80059737
2006,Carlton,3053,Brunetti,4511,Cafes and Restaurants,144.9678378,-37.79850638
2006,Carlton,3053,The Connoisseurs Cafe Bar,4511,Cafes and Restaurants,144.9681789,-37.79803089
2006,Carlton,3053,Safeway,4110,Supermarket and Grocery Stores,144.9681789,-37.79803089
2006,Carlton,3053,Key On The Wall Restaurant,4511,Cafes and Restaurants,144.9674929,-37.79916379
2006,Carlton,3053,Milkbar,4110,Supermarket and Grocery Stores,144.9728637,-37.79619923
2006,Carlton,3053,Abla's Restaurant,4511,Cafes and Restaurants,144.9710582,-37.79776853
2006,Carlton,3053,Brendons Cafe,4511,Cafes and Restaurants,144.969295,-37.79757961
2017,Carlton,3053,Lien Lien Cafe,4511,Cafes and Restaurants,144.9597587,-37.80579439
2017,Carlton,3053,Cafe Lua,4511,Cafes and Restaurants,144.969295,-37.79757961
2017,Carlton,3053,The Shaw Davey Slum,4511,Cafes and Restaurants,144.9687079,-37.79750574
2006,Carlton,3053,Lambs Restaurant,4511,Cafes and Restaurants,144.9666993,-37.80443778
2006,Carlton,3053,Queens Cafe,4511,Cafes and Restaurants,144.9642948,-37.80444614
2006,Carlton,3053,Total Food Centre,4110,Supermarket and Grocery Stores,144.9666993,-37.80443778
2006,Carlton,3053,Coffee of the Terrace,4511,Cafes and Restaurants,144.9642791,-37.80543863
2006,Carlton,3053,Cafe Italia,4511,Cafes and Restaurants,144.9678678,-37.79918207
2006,Carlton,3053,Shakahari Vegetarian Restaurant,4511,Cafes and Restaurants,144.967803,-37.79900338
2006,Carlton,3053,Thresherman's Bakehouse,4511,Cafes and Restaurants,144.9667269,-37.79886072
2006,Carlton,3053,Foo-Go's,4511,Cafes and Restaurants,144.9655339,-37.79670704
2006,Carlton,3053,Toofey's,4511,Cafes and Restaurants,144.9692792,-37.79712564
2006,Carlton,3053,Gardenia's,4511,Cafes and Restaurants,144.9708545,-37.79723715
2006,Carlton,3053,Changing Hot Pot,4511,Cafes and Restaurants,144.9585194,-37.80307841
2006,Carlton,3053,China Bar,4511,Cafes and Restaurants,144.9636423,-37.8006201
2006,Carlton,3053,Red Vibe,4511,Cafes and Restaurants,144.9663778,-37.79685803
2011,Carlton,3053,Draculas,4511,Cafes and Restaurants,144.964176,-37.80649729
2017,Carlton,3053,Longhorn Saloon,4511,Cafes and Restaurants,144.9708545,-37.79723715
2017,Carlton,3053,Porcelain Tea Parlour,4511,Cafes and Restaurants,144.9697088,-37.79771402
2011,Carlton,3053,Sushi Sai,4511,Cafes and Restaurants,144.9648999,-37.79668021
2011,Carlton,3053,Mark's Place,4511,Cafes and Restaurants,144.9642366,-37.80062759
2011,Carlton,3053,Cafe Aneka,4511,Cafes and Restaurants,144.9711972,-37.79777838
2011,Carlton,3053,Abla's Restaurant,4511,Cafes and Restaurants,144.9710582,-37.79776853
2011,Carlton,3053,Bar Commercio,4511,Cafes and Restaurants,144.9588203,-37.80155731
2016,Carlton,3053,China Style ,4511,Cafes and Restaurants,144.9636423,-37.8006201
2011,Carlton,3053,Nando's College Square,4511,Cafes and Restaurants,144.965164,-37.79780844
2011,Carlton,3053,Bistro Two Dozen ,4511,Cafes and Restaurants,144.9711917,-37.79514419
2011,Carlton,3053,La Notte Restaurant,4511,Cafes and Restaurants,144.9667231,-37.803783
2016,Carlton,3053,Michelino's Trattoria,4511,Cafes and Restaurants,144.9671858,-37.80324285
2016,Carlton,3053,Books N Bites Cafe,4511,Cafes and Restaurants,144.9583287,-37.80169537
2016,Carlton,3053,Keiser Cafe,4511,Cafes and Restaurants,144.9592355,-37.80185711
2011,Carlton,3053,The Last Cuppa,4511,Cafes and Restaurants,144.9584955,-37.80278799
2011,Carlton,3053,Campass Coffee,4511,Cafes and Restaurants,144.96981,-37.79715068
2011,Carlton,3053,Carlton Megabytes,4511,Cafes and Restaurants,144.9655262,-37.80671734
2011,Carlton,3053,Ziyka Restaurant ,4511,Cafes and Restaurants,144.971168,-37.79527787
2011,Carlton,3053,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,144.9711594,-37.79532263
2011,Carlton,3053,La Contadina Restaurant ,4511,Cafes and Restaurants,144.9711498,-37.7953809
2011,Carlton,3053,Moretons Brasserie,4511,Cafes and Restaurants,144.9711405,-37.79543508
2011,Carlton,3053,Rossi's Pizza & Pasta ,4511,Cafes and Restaurants,144.9711231,-37.79553609
2011,Carlton,3053,Carlton Chinese Noodle Cafe,4511,Cafes and Restaurants,144.9710741,-37.79585696
2011,Carlton,3053,Paris Go Bistro,4511,Cafes and Restaurants,144.9708841,-37.79695652
2011,Carlton,3053,Cobbs On Rathdowne,4511,Cafes and Restaurants,144.9685944,-37.80578725
2011,Carlton,3053,Baretto Cafe,4511,Cafes and Restaurants,144.9592807,-37.80023307
2011,Carlton,3053,Nori Sushi,4511,Cafes and Restaurants,144.9647653,-37.79899938
2011,Carlton,3053,Norsiah's Kitchen,4511,Cafes and Restaurants,144.9643119,-37.80188571
2011,Carlton,3053,Rice Bar Express,4511,Cafes and Restaurants,144.9643119,-37.80188571
2011,Carlton,3053,Casa Farro,4511,Cafes and Restaurants,144.9748067,-37.79638849
2011,Carlton,3053,Nicholson Street Mini Market,4110,Supermarket and Grocery Stores,144.9748196,-37.79631777
2011,Carlton,3053,Arrivederci Restaurant,4511,Cafes and Restaurants,144.9749221,-37.79568657
2011,Carlton,3053,Fernwood Women's Health Club,9111,Health and Fitness Centres and Gymnasia Operation,144.9749525,-37.79559865
2017,Carlton,3053,Abla's Restaurant,4511,Cafes and Restaurants,144.9710582,-37.79776853
2011,Carlton,3053,Cafe Crema On Swanston,4511,Cafes and Restaurants,144.9635132,-37.80555235
2011,Carlton,3053,Swanston General Store,4110,Supermarket and Grocery Stores,144.9635132,-37.80555235
2011,Carlton,3053,Red Whisk Cafe,4511,Cafes and Restaurants,144.9635132,-37.80555235
2011,Carlton,3053,QB'S Cafe,4511,Cafes and Restaurants,144.9599256,-37.80440558
2016,Carlton,3053,Draculas,4511,Cafes and Restaurants,144.964176,-37.80649729
2016,Carlton,3053,Biryani King,4511,Cafes and Restaurants,144.9654212,-37.80670799
2016,Carlton,3053,Zap Fitness,9111,Health and Fitness Centres and Gymnasia Operation,144.9679739,-37.80688338
2016,Carlton,3053,Bento King,4511,Cafes and Restaurants,144.9648999,-37.79668021
2006,Carlton,3053,Arrivederci Restaurant,4511,Cafes and Restaurants,144.9749221,-37.79568657
2006,Carlton,3053,Fernwood Women's Health Club,9111,Health and Fitness Centres and Gymnasia Operation,144.9749525,-37.79559865
2006,Carlton,3053,Michelino's Trattoria,4511,Cafes and Restaurants,144.9671858,-37.80324285
2006,Carlton,3053,Blue Print Eatery & Bar,4511,Cafes and Restaurants,144.9583287,-37.80169537
2006,Carlton,3053,Union Carlton Cafe,4511,Cafes and Restaurants,144.9592355,-37.80185711
2011,Carlton,3053,Dimattina's Restaurant Bar,4511,Cafes and Restaurants,144.9679569,-37.79983347
2011,Carlton,3053,Allergy Block Health Food,4110,Supermarket and Grocery Stores,144.9668773,-37.79676201
2006,Carlton,3053,Tigerlily Cafe,4511,Cafes and Restaurants,144.9657698,-37.80081687
2006,Carlton,3053,Mellow's Restaurant and Bar,4511,Cafes and Restaurants,144.9665747,-37.80530329
2006,Carlton,3053,Porta Via,4511,Cafes and Restaurants,144.960034,-37.80240996
2006,Carlton,3053,Brunetti,4511,Cafes and Restaurants,144.9680207,-37.79844782
2006,Carlton,3053,IGA,4110,Supermarket and Grocery Stores,144.9691265,-37.79315689
2006,Carlton,3053,Toothpicks Cafe,4511,Cafes and Restaurants,144.9648536,-37.79944075
2006,Carlton,3053,Swanston General Store,4110,Supermarket and Grocery Stores,144.9635132,-37.80555235
2016,Carlton,3053,Porcelain Tea Parlour,4511,Cafes and Restaurants,144.9697088,-37.79771402
2011,Carlton,3053,Diep Hang Milkbar,4110,Supermarket and Grocery Stores,144.9690954,-37.79465838
2016,Carlton,3053,The Shaw Davey Slum,4511,Cafes and Restaurants,144.9687079,-37.79750574
2016,Carlton,3053,Cafe Sua Da,4511,Cafes and Restaurants,144.9655339,-37.79670704
2016,Carlton,3053,Nora,4511,Cafes and Restaurants,144.9693917,-37.79713752
2016,Carlton,3053,Longhorn Saloon,4511,Cafes and Restaurants,144.9708545,-37.79723715
2011,Carlton,3053,Masani's Restaurant,4511,Cafes and Restaurants,144.968492,-37.79837995
2006,Carlton,3053,Dimattina's Restaurant Bar,4511,Cafes and Restaurants,144.9679569,-37.79983347
2006,Carlton,3053,Allergy Block Health Food,4110,Supermarket and Grocery Stores,144.9668773,-37.79676201
2006,Carlton,3053,QB's Cafe,4511,Cafes and Restaurants,144.9599256,-37.80440558
2016,Carlton,3053,Lien Lien Cafe,4511,Cafes and Restaurants,144.9597587,-37.80579439
2016,Carlton,3053,Cafe Lua,4511,Cafes and Restaurants,144.969295,-37.79757961
2011,Carlton,3053,Porta Via,4511,Cafes and Restaurants,144.960034,-37.80240996
2016,Carlton,3053,Donnini's ,4511,Cafes and Restaurants,144.9675104,-37.79953749
2016,Carlton,3053,Il Vicolo,4511,Cafes and Restaurants,144.96788,-37.80059699
2011,Carlton,3053,Red Capsicum,4511,Cafes and Restaurants,144.9600381,-37.8044181
2011,Carlton,3053,Blue Print Eatery & Bar,4511,Cafes and Restaurants,144.9583287,-37.80169537
2011,Carlton,3053,University Cafe,4511,Cafes and Restaurants,144.9668382,-37.79947744
2011,Carlton,3053,Lygon Food Store,4511,Cafes and Restaurants,144.966868,-37.79929755
2011,Carlton,3053,Lygon Street Cafe,4511,Cafes and Restaurants,144.9669104,-37.79905377
2011,Carlton,3053,Tiamo Coffee,4511,Cafes and Restaurants,144.9670898,-37.79822136
2011,Carlton,3053,Chocolateria San Churro,4511,Cafes and Restaurants,144.9664856,-37.80156205
2011,Carlton,3053,Donnini's ,4511,Cafes and Restaurants,144.9675104,-37.79953749
2011,Carlton,3053,Jimmy Watsons ,4511,Cafes and Restaurants,144.9671779,-37.7975082
2011,Carlton,3053,Key On The Wall Restaurant,4511,Cafes and Restaurants,144.9674929,-37.79916379
2011,Carlton,3053,Carlton Espresso,4511,Cafes and Restaurants,144.9674735,-37.79932164
2011,Carlton,3053,Dimattina's Restaurant Bar,4511,Cafes and Restaurants,144.9674164,-37.79978612
2011,Carlton,3053,Cafe Trevi,4511,Cafes and Restaurants,144.9673485,-37.80004498
2011,Carlton,3053,Alpino Restaurant,4511,Cafes and Restaurants,144.9671843,-37.80103476
2011,Carlton,3053,Gurkhas,4511,Cafes and Restaurants,144.9671684,-37.80113981
2011,Carlton,3053,Il Gusto,4511,Cafes and Restaurants,144.9671605,-37.80118693
2011,Carlton,3053,Villa Romana,4511,Cafes and Restaurants,144.9671514,-37.80123703
2011,Carlton,3053,Villa Romana,4511,Cafes and Restaurants,144.9673242,-37.80137656
2011,Carlton,3053,Piccolo Mondo,4511,Cafes and Restaurants,144.9672464,-37.80158026
2011,Carlton,3053,Spaghettata Restaurant,4511,Cafes and Restaurants,144.9672365,-37.80162591
2011,Carlton,3053,Via Veneto,4511,Cafes and Restaurants,144.9672291,-37.80169334
2011,Carlton,3053,St Ann's On Rathdowne Street,4511,Cafes and Restaurants,144.9703208,-37.79692164
2011,Carlton,3053,Tiamo 2,4511,Cafes and Restaurants,144.9670792,-37.79817948
2011,Carlton,3053,Tiamo 2,4511,Cafes and Restaurants,144.9669817,-37.79812248
2011,Carlton,3053,Browns Bakery,4511,Cafes and Restaurants,144.9671482,-37.7976433
2011,Carlton,3053,Intersection Cafe,4511,Cafes and Restaurants,144.9672287,-37.79734681
2011,Carlton,3053,Toto's Pizza,4511,Cafes and Restaurants,144.9659744,-37.80449163
2011,Carlton,3053,Mercadante Pizza,4511,Cafes and Restaurants,144.9660342,-37.80408996
2011,Carlton,3053,Jive Bar & Restaurant,4511,Cafes and Restaurants,144.9660657,-37.80397184
2011,Carlton,3053,Nick's Souvlaki Bar,4511,Cafes and Restaurants,144.966075,-37.80391066
2011,Carlton,3053,Universal Pizza,4511,Cafes and Restaurants,144.9660865,-37.80384773
2011,Carlton,3053,Little Pasta House,4511,Cafes and Restaurants,144.9660984,-37.80378355
2011,Carlton,3053,Stuzzichino,4511,Cafes and Restaurants,144.9664569,-37.80171819
2011,Carlton,3053,Tigerlily Cafe,4511,Cafes and Restaurants,144.9657698,-37.80081687
2011,Carlton,3053,Queens Cafe,4511,Cafes and Restaurants,144.9642948,-37.80444614
2011,Carlton,3053,Total Food Centre,4110,Supermarket and Grocery Stores,144.9666993,-37.80443778
2011,Carlton,3053,Kebab Factory,4511,Cafes and Restaurants,144.9659498,-37.80467681
2011,Carlton,3053,ES Teler 77,4511,Cafes and Restaurants,144.9656265,-37.80132569
2016,Carlton,3053,Cafe Corretto,4511,Cafes and Restaurants,144.966741,-37.80004558
2011,Carlton,3053,Sale E Pepe,4511,Cafes and Restaurants,144.9672175,-37.80175883
2011,Carlton,3053,Little Lygon Bar & Grill,4511,Cafes and Restaurants,144.9671892,-37.80191702
2011,Carlton,3053,Lemongrass,4511,Cafes and Restaurants,144.96678,-37.80305855
2011,Carlton,3053,Trotters Restaurant,4511,Cafes and Restaurants,144.9677565,-37.79763393
2011,Carlton,3053,The Connoisseurs Cafe Bar,4511,Cafes and Restaurants,144.9681789,-37.79803089
2011,Carlton,3053,Safeway,4110,Supermarket and Grocery Stores,144.9681789,-37.79803089
2011,Carlton,3053,Michelino's Trattoria,4511,Cafes and Restaurants,144.9671858,-37.80324285
2011,Carlton,3053,Foo-Go's,4511,Cafes and Restaurants,144.9655339,-37.79670704
2011,Carlton,3053,Brunetti,4511,Cafes and Restaurants,144.9680207,-37.79844782
2016,Carlton,3053,St Ann's On Rathdowne Street,4511,Cafes and Restaurants,144.9703208,-37.79692164
2011,Carlton,3053,Santino's Terrace ,4511,Cafes and Restaurants,144.9668138,-37.803305
2011,Carlton,3053,Sabatini's Function Room,4511,Cafes and Restaurants,144.9667699,-37.80344164
2011,Carlton,3053,Pasta Rustica Ristorante,4511,Cafes and Restaurants,144.966737,-37.80366897
2011,Carlton,3053,La Spaghetteria Ristorante/Arabian Night,4511,Cafes and Restaurants,144.966693,-37.80395783
2011,Carlton,3053,Balzari,4511,Cafes and Restaurants,144.9666832,-37.80403393
2011,Carlton,3053,China Style ,4511,Cafes and Restaurants,144.9636423,-37.8006201
2011,Carlton,3053,Roy's Cafe,4511,Cafes and Restaurants,144.9656241,-37.80080042
2011,Carlton,3053,Cafe Italia,4511,Cafes and Restaurants,144.9678678,-37.79918207
2011,Carlton,3053,Shakahari Vegetarian Restaurant,4511,Cafes and Restaurants,144.967803,-37.79900338
2011,Carlton,3053,Thresherman's Bakehouse,4511,Cafes and Restaurants,144.9667269,-37.79886072
2011,Carlton,3053,Brunetti ,4511,Cafes and Restaurants,144.9676116,-37.79848088
2011,Carlton,3053,Brunetti,4511,Cafes and Restaurants,144.9678378,-37.79850638
2011,Carlton,3053,Lambs Restaurant,4511,Cafes and Restaurants,144.9666993,-37.80443778
2011,Carlton,3053,Mellow's Restaurant and Bar,4511,Cafes and Restaurants,144.9665747,-37.80530329
2011,Carlton,3053,Lygon Charcoal Grill & Steakhouse,4511,Cafes and Restaurants,144.9666993,-37.80443778
2011,Carlton,3053,Ying Thai 2,4511,Cafes and Restaurants,144.9666993,-37.80443778
2011,Carlton,3053,Cafe Six Two,4511,Cafes and Restaurants,144.9664413,-37.80566982
2011,Carlton,3053,La Cacciatora Restaurant,4511,Cafes and Restaurants,144.9685975,-37.80116198
2011,Carlton,3053,Animal Orchestra,4511,Cafes and Restaurants,144.9634206,-37.80059737
2011,Carlton,3053,Tica-Tera's Pizza Restaurant,4511,Cafes and Restaurants,144.9664763,-37.80160598
2011,Carlton,3053,Cafe Notturno,4511,Cafes and Restaurants,144.9664967,-37.80144374
2011,Carlton,3053,Borsari Ristorante,4511,Cafes and Restaurants,144.9666725,-37.80089707
2011,Carlton,3053,Toki Japanese Restaurant,4511,Cafes and Restaurants,144.9665902,-37.80049164
2011,Carlton,3053,Il Cantuccio Restaurant,4511,Cafes and Restaurants,144.9666464,-37.80043187
2011,Carlton,3053,Pappa Gino's Pizza Restaurant,4511,Cafes and Restaurants,144.9667173,-37.80018973
2011,Carlton,3053,Cafe Corretto,4511,Cafes and Restaurants,144.966741,-37.80004558
2016,Carlton,3053,Trotters Restaurant,4511,Cafes and Restaurants,144.9677565,-37.79763393
2016,Carlton,3053,Seasalt Fish & Sushi Bar,4511,Cafes and Restaurants,144.9676437,-37.79828024
2016,Carlton,3053,Jimmy Watsons ,4511,Cafes and Restaurants,144.9671779,-37.7975082
2017,Carlton,3053,St Ann's On Rathdowne Street,4511,Cafes and Restaurants,144.9703208,-37.79692164
2016,Carlton,3053,QB's Cafe,4511,Cafes and Restaurants,144.9599256,-37.80440558
2016,Carlton,3053,Chocolateria San Churro,4511,Cafes and Restaurants,144.9664856,-37.80156205
2016,Carlton,3053,Swanston General Store,4110,Supermarket and Grocery Stores,144.9635132,-37.80555235
2016,Carlton,3053,Pasta Rustica Ristorante,4511,Cafes and Restaurants,144.966737,-37.80366897
2016,Carlton,3053,La Parisienne Pates,4511,Cafes and Restaurants,144.9668266,-37.79954259
2016,Carlton,3053,Abla's Restaurant,4511,Cafes and Restaurants,144.9710582,-37.79776853
2016,Carlton,3053,Total Food Centre,4110,Supermarket and Grocery Stores,144.9666993,-37.80443778
2016,Carlton,3053,Colourful Yunnan Restaurant,4511,Cafes and Restaurants,144.9642366,-37.80062759
2016,Carlton,3053,University Cafe,4511,Cafes and Restaurants,144.9668382,-37.79947744
2016,Carlton,3053,Toto's Pizza,4511,Cafes and Restaurants,144.9659744,-37.80449163
2016,Carlton,3053,Mercadante Pizza,4511,Cafes and Restaurants,144.9660342,-37.80408996
2016,Carlton,3053,Universal Pizza,4511,Cafes and Restaurants,144.966075,-37.80391066
2016,Carlton,3053,Universal Pizza,4511,Cafes and Restaurants,144.9660865,-37.80384773
2016,Carlton,3053,Stuzzichino,4511,Cafes and Restaurants,144.9664569,-37.80171819
2016,Carlton,3053,Cafe Notturno,4511,Cafes and Restaurants,144.9664967,-37.80144374
2016,Carlton,3053,Borsari Ristorante,4511,Cafes and Restaurants,144.9666725,-37.80089707
2016,Carlton,3053,Il Cantuccio Restaurant,4511,Cafes and Restaurants,144.9666464,-37.80043187
2016,Carlton,3053,Copperwood ,4511,Cafes and Restaurants,144.9676,-37.79962339
2016,Carlton,3053,Dimattina's Restaurant Bar,4511,Cafes and Restaurants,144.9674164,-37.79978612
2016,Carlton,3053,Cafe Trevi,4511,Cafes and Restaurants,144.9673485,-37.80004498
2016,Carlton,3053,Lygon Food Store,4511,Cafes and Restaurants,144.966868,-37.79929755
2016,Carlton,3053,Tiamo Coffee,4511,Cafes and Restaurants,144.9670898,-37.79822136
2016,Carlton,3053,Tiamo 2,4511,Cafes and Restaurants,144.9670792,-37.79817948
2016,Carlton,3053,Tiamo 2,4511,Cafes and Restaurants,144.9669817,-37.79812248
